text	confidence_value	confidence_level
To further reduce the index size, we construct a PB-tree by utilizing the virtue of 2-hop label index to pinpoint the candidate.	0.07306002825498581	Medium	Semantic Scholar
Successful operation of off-road mobile robots faces the challenge of mobility hazards posed by soft, deformable terrain, e.g., sand traps.	0.08971778303384781	Medium	Semantic Scholar
In addition, new theoretical models are proposed and experimentally validated to relate wheel–leg slip to both motor torque and stick-slip vibrations.	0.02276841551065445	Medium	Semantic Scholar
An eccentric paddle locomotion mechanism based on the epicyclic gear mechanism (ePaddle-EGM), which was proposed to enhance the mobility of amphibious robots in multiterrain tasks, can perform various terrestrial and aquatic gaits.	0.04354246333241463	Medium	Semantic Scholar
Experimental results verify that the oscillating paddling gait can generate vectored thrust by changing the location of the paddle shaft as well.	0.05890920013189316	Medium	Semantic Scholar
Furthermore, we compare the oscillating paddling gait with the rotational paddling gait at the vectored thrusting property, magnitude of the thrust, and the gait efficiency.	0.03496968746185303	Medium	Semantic Scholar
To address these challenges for big data analytics, we develop a privacy-preserving distributed online learning framework on the data collected from distributed data sources.	0.0800085961818695	Medium	Semantic Scholar
As online learning always performs on the sensitive data, we introduce the notion of differential privacy (DP) into our distributed online learning algorithm (DOLA) to protect the data privacy during the learning, which prevents an adversary from inferring any significant sensitive information.	0.07879906892776489	Medium	Semantic Scholar
One is to convert the DOLA to distributed stochastic optimization in an offline setting, the other is to use the mini-batches approach to reduce the amount of the perturbation noise and improve the utility.	0.029097404330968857	Medium	Semantic Scholar
A huge amount of data is being generated by various smart devices deployed in SG systems.	0.042753916233778	Medium	Semantic Scholar
Then, an empirical probability-based control algorithm is designed to estimate an optimal path to forward the reduced data using software-defined networks for minimization of the network load and effective bandwidth utilization.	0.025974813848733902	Medium	Semantic Scholar
The efficacy of the proposed scheme has been evaluated using extensive simulations carried out on the data traces using ‘ R ’ programming and Matlab.	0.04811399057507515	Medium	Semantic Scholar
The big data traces considered for evaluation consist of more than two million entries (2,075,259) collected at one minute sampling rate having hetrogenous features such as–voltage, energy, frequency, electric signals, etc.	0.06659075617790222	Medium	Semantic Scholar
Controlling the flow and routing of data is a fundamental problem in many distributed networks, including transportation systems, integrated circuits, and the Internet.	0.026689983904361725	Medium	Semantic Scholar
In the brain, synaptic plasticity rules have been discovered that regulate network activity in response to environmental inputs, which enable circuits to be stable yet flexible.	0.07078003138303757	Medium	Semantic Scholar
We show how two fundamental plasticity rules, long-term potentiation and long-term depression, can be cast as a distributed gradient descent algorithm for regulating traffic flow in engineered networks.	0.04592204466462135	Medium	Semantic Scholar
We find a close correspondence between certain classes of synaptic weight update rules derived experimentally in the brain and rules commonly used in engineering, suggesting common principles to both.	0.09040770679712296	Medium	Semantic Scholar
A canonical problem for swarms of agents is to collectively choose one of multiple options in their environment.	0.074701689183712	Medium	Semantic Scholar
The agents do not communicate with each other nor do they store run-time information.	0.05624634400010109	Medium	Semantic Scholar
They have a line-of-sight sensor that extracts one ternary digit of information from the environment.	0.08507253974676132	Medium	Semantic Scholar
