text	confidence_value	confidence_level
Results show that correlation of perception between the prior stimulus and post-stimulus depends on the ISI duration.	0.9610719680786133	Medium	Semantic Scholar
Entity resolution (ER) is widely explored in research community, but the problem on temporal data, especially without available timestamps, has not been studied well yet.	0.8963997960090637	Medium	Semantic Scholar
Specifically, we first block records into smaller blocks, and then by exploring data currency constraints, we propose a temporal clustering approach with two steps, i.e., the skeleton clustering and the banding clustering.	0.8496828675270081	Medium	Semantic Scholar
Differently, the idea behind our work is to learn a descriptor-specific keypoint detector so as to optimize the end-to-end performance of the feature matching pipeline.	0.9858166575431824	Medium	Semantic Scholar
Accordingly, we cast 3D keypoint detection as a classification problem between surface patches that can or cannot be matched correctly by a given 3D descriptor, i.e.	0.9892460703849792	Medium	Semantic Scholar
Recognition from these multiple images (i.e., image set classification) has gained significant attention in the area of computer vision.	0.7804215550422668	Medium	Semantic Scholar
In these subspaces, individual gallery images and each probe set can be effectively represented via a self-representation learning scheme, which leads to increased discriminative ability and enhances robustness and efficiency of the prediction process.	0.9085708260536194	Medium	Semantic Scholar
Third, short texts are more ambiguous and noisy, and are generated in an enormous volume, which further increases the difficulty to handle them.	0.7052962183952332	Medium	Semantic Scholar
We argue that semantic knowledge is required in order to better understand short texts.	0.862875759601593	Medium	Semantic Scholar
Many of these studies require a path planning to perform autonomous flights, as well as the maintenance of a fixed flight level with respect to the ground to capture videos or overlying images.	0.9042578935623169	Medium	Semantic Scholar
This article presents an approach to plan a mission for UAVs keeping a fixed flight level constraint.	0.9427377581596375	Medium	Semantic Scholar
The approach proposed is based on the Fast Marching Square (FM) method, which generates a path free from obstacles.	0.8830026984214783	Medium	Semantic Scholar
Depending on the values of these parameters, the restriction of flight level can be modified, as well as the smoothness and safety of the generated paths.	0.9442614912986755	Medium	Semantic Scholar
Simulated experiments carried out in this work demonstrate that the proposed approach generates trajectories respecting a fixed flight level over the ground with successful results.	0.9127897620201111	Medium	Semantic Scholar
However, the extreme sparsity of user-POI matrix and cold-start issues severely hinder the performance of collaborative filtering-based methods.	0.9887323379516602	Medium	Semantic Scholar
Moreover, user preferences may vary dramatically with respect to the geographical regions due to different urban compositions and cultures.	0.8940077424049377	Medium	Semantic Scholar
To address these challenges, we stand on recent advances in deep learning and propose a Spatial-Aware Hierarchical Collaborative Deep Learning model (SH-CDL).	0.7960009574890137	Medium	Semantic Scholar
The model jointly performs deep representation learning for POIs from heterogeneous features and hierarchically additive representation learning for spatial-aware personal preferences.	0.9057072401046753	Medium	Semantic Scholar
The extensive experimental analysis shows that our proposed model outperforms the state-of-the-art recommendation models, especially in out-of-town and cold-start recommendation scenarios.	0.8954391479492188	Medium	Semantic Scholar
The keep-growing content of Web images is probably the next important data source to scale up deep neural networks which recently surpass human in image classification tasks.	0.9685192108154297	Medium	Semantic Scholar
There have been effort s to train neural networks such as autoencoders with respect to either unsupervised or semi-supervised settings.	0.6992717385292053	Medium	Semantic Scholar
Nonetheless they are less performant than supervised methods partly because the loss function used in unsupervised methods, for instance Euclidean loss, failed to guide the network to learn discriminative features and ignore unnecessary details.	0.9877802729606628	Medium	Semantic Scholar
