	convention	index	label	provenance	text
5217	renown	5217	0	Manually_gathered	"this raises the problem of arranging for cohabitation"" of humans and animals in making green arguments."""
5218	renown	5218	0	Manually_gathered	"the clavey activist wally anker combines arguments in this way by saying first that the clavey is the only place i know that is the same today as it was during the ice age,"" then saying that his family has lived near the clavey for generations, and he wants to preserve the clavey so his grandchildren can have the same attachment to it."""
5219	renown	5219	0	Manually_gathered	"a voluntary association in the aspe valley, fiep, is in fact entirely dedicated to promoting harmonious cohabitation,"" particularly by working to ""let shepherds and bears live together in the pyrenees""."""
5222	renown	5222	0	Manually_gathered	they promoted numerous mitigation measures such as wildlife road passages to allow for cohabitation.
5223	renown	5223	0	Manually_gathered	petetin often dresses up using some symbols of american indian costumes like a feather in his hair, and holds up indian culture as an exemplar of a sustainable and harmonious relationship with the land     this attachment is then used as a green justification for his position against the somport project (although there is also a significant element of inspiration justification).
5224	renown	5224	0	Manually_gathered	"the environmentalists who opposed the dam on the clavey were constantly referring to a long list they compiled of all the officially threatened or endangered"" plant and animal species, such as the rare ""wild trout,"" found within the clavey canyon and presumably further endangered by the project.48 the other side for their part constantly tried to refute this justification, either by denying the danger to these species or proposing to mitigate for any potential harm (but never explicitly by denying the importance of protecting endangered species)."""
5226	renown	5226	0	Manually_gathered	petetin often dresses up using some symbols of american indian costumes like a feather in his hair, and holds up indian culture as an exemplar of a sustainable and harmonious relationship with the land     this attachment is then used as a green justification for his position against the somport project (although there is also a significant element of inspiration justification).
5231	renown	5231	0	Manually_gathered	in the clavey case, for example, dam opponents made the arguments that wild places like the clavey must be preserved because they have been entrusted to our stewardship by past generations and we must pass them on the future generations.
5233	renown	5233	0	Manually_gathered	"the environmentalists who opposed the dam on the clavey were constantly referring to a long list they compiled of all the officially threatened or endangered"" plant and animal species, such as the rare ""wild trout,"" found within the clavey canyon and presumably further endangered by the project.48 the other side for their part constantly tried to refute this justification, either by denying the danger to these species or proposing to mitigate for any potential harm (but never explicitly by denying the importance of protecting endangered species)."""
5239	renown	5239	0	Manually_gathered	"an exhibition on the bears in the valley town of accous tells the fabulous story of a mythical animal""."""
